Geneid	Chr	Start	End	Strand	Length	logFC	logCPM	LR	PValue	FDR	significance
ENSG00000115523	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	85685175;85694293;85694302;85694328;85694332;85694342;85694358;85694358;85694380;85694426;85694426;85694753;85694753;85694753;85694753;85694753;85694753;85694904;85694916;85695137;85695320;85695320;85695320;85695320;85695320;85695320;85695320;85695320;85695320;85695320;85695368;85695958;85695958;85695958;85695958;85695958;85695958;85695958;85695958;85695958;85695958;85695958;85695958;85695958;85695958;85696565;85696988;85696988;85697506;85697506;85697506;85697506;85698398;85698564;85698564;85698564;85698564;85698564	85685221;85694470;85694470;85694470;85694470;85695423;85694470;85694470;85694470;85694470;85694470;85694923;85694996;85694996;85695423;85694923;85694996;85695186;85694996;85695423;85695423;85695423;85695423;85695423;85695423;85695423;85695423;85695423;85695423;85695423;85695423;85696056;85696532;85696393;85696056;85696056;85696056;85696056;85696056;85696056;85696106;85696494;85696435;85696730;85696391;85696797;85697101;85697677;85697677;85697677;85697677;85697677;85698447;85698747;85698757;85698852;85698744;85698747	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3047	3.1773946277380065	3.488214173297723	10.352147865582097	0.0012932412253625408	0.04275446879009324	Upregulated
ENSG00000290101	7	95396497	95398152	+	1656	3.9349143896515733	-1.586983021119862	10.338068213706912	0.0013031432475364057	0.04303406642391011	Upregulated
ENSG00000248765	5	8619178	8620310	+	1133	5.321812093374251	-2.5720942618786213	10.325573377079344	0.0013119949477827218	0.04323901064830659	Upregulated
ENSG00000275591	8;8;8;8;8;8;8;8;8;8;8;8;8;8;8	6808517;6808517;6815807;6815807;6821869;6821869;6823521;6823521;6825165;6825165;6829169;6832717;6832717;6835436;6835436	6812339;6812339;6815918;6815918;6822038;6822038;6823730;6823730;6825349;6825349;6829306;6832900;6832900;6835524;6835498	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4911	-3.2117780638007942	1.4598635238533746	10.324810079246696	0.0013125376581773719	0.04323901064830659	Downregulated
ENSG00000265203	10;10;10;10	47348363;47353325;47355376;47357102	47351538;47353515;47355518;47357881	+;+;+;+	4290	-3.9180444099081497	-1.7977115110165511	10.321939720483687	0.0013145805391668538	0.04323901064830659	Downregulated
ENSG00000184731	2;2;2;2;2;2	38814;41220;41221;42809;45440;46807	41627;41627;41627;42952;46505;46870	-;-;-;-;-;-	4088	3.171203178291745	3.5407570782831113	10.321132364543168	0.0013151557272422791	0.04323901064830659	Upregulated
ENSG00000267521	17;17	76957023;76958136	76957657;76958222	-;-	722	3.64253924589054	-1.0264184651114627	10.310345329981931	0.0013228652657276884	0.043444528853617034	Upregulated
ENSG00000223941	3;3;3;3;3;3;3;3	178419201;178419234;178419258;178456614;178456614;178457068;178457094;178457094	178419375;178419375;178419375;178456774;178456774;178457309;178457303;178457305	+;+;+;+;+;+;+;+	578	-3.91770514860991	-1.7712316409038986	10.306424720271892	0.0013256786631125693	0.043488976143319494	Downregulated
ENSG00000170549	5;5;5;5	3595832;3599225;3600609;3600983	3596381;3600260;3600681;3601403	+;+;+;+	2080	-3.1561000132041626	4.21300560317448	10.295267204431461	0.0013337183945150736	0.04370458725788834	Downregulated
ENSG00000287763	2;2;2	87311460;87323345;87348659	87312454;87323696;87348728	-;-;-	1417	3.9015091970360785	-1.593363625174619	10.28466752087353	0.0013414018851528947	0.04390806368466953	Upregulated
ENSG00000226497	6;6;6;6	68226972;68266500;68326945;68329791	68227292;68266615;68327072;68329899	-;-;-;-	674	5.287282762573243	-2.5882026942936798	10.275514574029685	0.0013480727106688298	0.043992700399205865	Upregulated
ENSG00000290816	7;7;7;7;7;7;7;7;7;7;7	144250045;144250045;144251662;144253533;144253533;144254434;144254604;144255509;144255509;144256181;144256181	144251610;144252957;144252492;144253588;144253588;144254696;144254696;144255732;144255732;144256244;144256244	-;-;-;-;-;-;-;-;-;-;-	3520	-3.514141461198289	-0.9475305333331003	10.275137653709987	0.0013483481355018444	0.043992700399205865	Downregulated
ENSG00000220891	22;22;22	22559343;22562863;22563667	22559407;22562972;22566602	+;+;+	3111	-4.223715084140811	-2.2008581108220153	10.275041665787793	0.0013484182853081867	0.043992700399205865	Downregulated
ENSG00000229314	9;9;9;9;9;9;9;9;9;9	114323098;114323663;114323766;114324018;114324018;114324790;114324790;114325049;114325049;114326292	114323247;114323805;114323805;114324088;114324088;114324897;114324897;114325152;114325251;114326479	+;+;+;+;+;+;+;+;+;+	863	4.230746217223366	-1.9521306105857281	10.269462080330316	0.0013525023084030796	0.04407766549278176	Upregulated
ENSG00000145287	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	83090048;83090688;83090793;83090793;83090806;83092861;83094678;83094678;83094678;83094678;83094678;83104896;83104896;83104896;83104896;83104896;83107804;83107804;83107804;83107804;83109728;83114666;83114666;83114666;83114666;83115265;83117884;83134535;83136959	83090971;83090971;83090971;83090971;83090971;83094791;83094791;83094791;83094791;83094791;83094791;83105020;83105020;83105020;83105020;83105020;83107950;83107950;83107950;83107950;83109843;83114715;83114736;83114736;83114729;83115432;83117971;83134634;83137075	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3787	3.222464707994658	1.2812715639383239	10.24889827236569	0.0013676625788057507	0.04452302211463049	Upregulated
ENSG00000255117	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	29594326;29594380;29594588;29594920;29594920;29596806;29596806;29596806;29618776;29618778;29618778;29618802;29618802;29618802;29618802;29618856;29618920;29621731;29621731;29622635;29622635;29622635;29622635;29622635;29622635;29622755;29630364;29630364;29630364;29630364;29630364;29630364;29630364;29630364;29630364;29630364	29594441;29594406;29594966;29594966;29594966;29596851;29596851;29596851;29618859;29618859;29618859;29618859;29618859;29618859;29618859;29619001;29619001;29621905;29621905;29623556;29623556;29623076;29622913;29622913;29623076;29623076;29630680;29631509;29631515;29630680;29630680;29630680;29630680;29631515;29630680;29630680	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3016	5.262037016422464	-2.6001953918295553	10.241283348317971	0.001373320082600774	0.0446583900659708	Upregulated
ENSG00000258086	12;12;12;12	54353792;54407397;54409550;54466841	54353896;54407506;54409735;54466985	+;+;+;+	546	3.894702658945225	-1.5616090283123496	10.237999437185067	0.0013757671688190323	0.04468917847067886	Upregulated
ENSG00000108255	17;17;17;17;17;17;17;17;17;17;17	29246859;29246874;29249142;29249142;29250182;29250182;29252064;29253640;29253640;29254202;29254202	29246894;29246894;29249206;29249206;29250300;29250300;29252205;29253782;29253782;29254494;29254494	+;+;+;+;+;+;+;+;+;+;+	798	5.27716355142565	-2.593894654479904	10.22913921053398	0.001382391627878918	0.04485544599088163	Upregulated
ENSG00000112414	6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6	142301854;142301859;142301950;142302007;142302007;142302621;142302626;142302626;142309544;142309544;142309544;142309544;142309544;142309544;142309544;142309544;142367566;142367569;142367569;142367569;142367569;142367569;142367569;142367569;142370170;142370170;142370170;142370170;142370170;142370170;142370170;142381951;142381951;142381951;142381951;142381951;142383760;142383760;142390258;142390258;142390258;142390258;142390312;142392948;142392948;142392948;142392948;142392948;142393896;142393896;142393896;142393896;142393896;142397613;142397613;142397613;142397613;142397613;142400485;142400485;142400485;142400485;142400485;142401994;142401994;142401994;142401994;142402620;142402620;142402620;142402620;142402752;142402778;142403802;142403802;142403802;142403802;142403802;142403802;142405309;142405343;142405688;142405688;142405688;142405688;142405688;142408150;142408150;142408150;142408150;142408150;142408150;142409874;142409874;142409874;142409874;142409874;142411305;142411305;142411305;142411305;142411305;142414969;142414969;142414969;142414969;142415796;142415796;142415796;142415796;142417109;142417273;142417273;142417273;142417273;142419821;142419821;142419821;142419821;142419821;142437434;142437434;142437434;142437434;142437434;142438044;142438212;142438212;142438212;142438212;142438212;142440908;142440908;142443337;142443337;142443337;142443337;142443337;142443337	142302331;142302331;142302331;142302331;142302331;142302739;142302739;142302739;142309644;142309644;142309644;142309644;142309644;142309644;142309644;142309644;142367890;142367910;142367910;142367910;142367910;142367910;142367910;142367910;142370451;142370228;142370793;142370793;142370954;142370793;142370793;142381991;142382019;142382019;142382019;142382019;142383843;142383843;142390343;142390343;142390343;142390343;142390343;142393000;142393000;142393000;142393000;142393000;142393958;142393958;142393958;142393958;142393958;142397755;142397755;142397755;142397755;142397755;142400776;142400596;142400596;142400596;142400596;142402058;142402058;142402058;142402058;142402830;142402830;142402830;142402830;142402830;142402830;142404246;142403973;142403973;142403973;142403973;142403973;142405828;142405391;142405828;142405828;142405828;142405828;142405828;142408269;142408220;142408269;142408269;142408269;142408269;142409919;142409919;142409919;142409919;142409919;142411349;142411411;142411411;142411411;142411411;142415096;142415096;142415096;142415096;142416064;142416064;142416064;142416064;142417369;142417369;142417369;142417369;142417369;142420104;142420104;142420104;142420104;142420104;142437535;142437535;142437535;142437535;142437535;142438364;142438364;142438364;142438364;142438364;142438364;142440953;142440953;142443783;142443730;142446261;142446261;142446254;142446266	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8473	-3.1546063531269204	3.053508196628649	10.219229755189474	0.001389838820801977	0.04502079706322781	Downregulated
ENSG00000186684	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	127183832;127184120;127186410;127193094;127193094;127193094;127193789;127193789;127193789;127195335;127195335;127195335;127199376;127199376;127199376;127201122;127201122;127201122;127203372;127203372;127203372;127205659;127205900;127219989;127219989	127187387;127187387;127187387;127193297;127193297;127193297;127193867;127193867;127193867;127195501;127195501;127195501;127199539;127199539;127199539;127201331;127201331;127201331;127203571;127203571;127203571;127205767;127206090;127220313;127220299	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5205	-3.1633439882968477	2.530345175679966	10.218338775344385	0.0013905104004488396	0.04502079706322781	Downregulated
ENSG00000115616	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	102619553;102657564;102665100;102683261;102684134;102684298;102686410;102689694;102694414;102694414;102695043;102695043;102697350;102701070;102701070;102702406;102702406;102704544;102705846;102708119	102620137;102658027;102665350;102683478;102684336;102684336;102686768;102689790;102694503;102694503;102695113;102695113;102697467;102701231;102701231;102702451;102702502;102704675;102705936;102711355	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6175	-3.4203067490241073	-0.6815014319427278	10.210189541609806	0.0013966681835158338	0.04517106968771568	Downregulated
ENSG00000285712	10;10;10	43325833;43328076;43350334	43326868;43328170;43350792	-;-;-	1590	-3.731979021333191	-1.459782032521166	10.20432397908682	0.0014011174432775931	0.04526581917886081	Downregulated
ENSG00000203808	6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6	105136308;105136508;105137239;105137241;105137241;105137241;105137247;105137250;105137250;105137250;105137254;105137267;105137276;105137291;105137327;105137409;105137687;105137739;105137758;105137770;105137770;105137770;105137770;105137770;105137770;105137770;105137770;105137770;105137770;105137770;105137770;105137770;105137770;105137823;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105147276;105154394;105154394;105154394;105154394;105154394;105154394;105154394;105154394;105154394;105154394;105154394;105154610;105159018;105159504;105159504;105166544;105166544;105166606;105168731;105168731;105168731;105168731;105168731;105168731;105168731;105168739;105168739;105168739;105168739;105168739;105199403	105136632;105136632;105137311;105137332;105137332;105137332;105137311;105137332;105137332;105137311;105137311;105137311;105137332;105137478;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105137923;105147380;105147380;105147380;105147380;105147380;105147380;105147380;105147380;105147630;105147380;105147380;105147380;105147380;105147380;105147380;105147380;105147640;105147380;105147380;105147380;105154491;105154491;105154491;105154491;105157945;105154491;105154491;105154491;105154491;105154491;105154491;105158326;105159037;105160132;105160132;105166702;105166702;105166702;105169169;105169945;105169158;105169917;105169952;105169945;105168901;105169161;105169952;105168983;105169090;105169885;105199559	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7495	-3.1802218324856106	1.8226323823211554	10.20200648104619	0.001402879309106986	0.045273635948396306	Downregulated
ENSG00000233921	X	36374793	36375183	-	391	-5.030109484555678	-2.771010948808839	10.197108002856393	0.0014066107365706922	0.04534492858250131	Downregulated
ENSG00000168135	22;22	38426327;38454980	38428171;38455199	-;-	2065	3.1717915071396745	2.1781937946223366	10.186765875515457	0.0014145219151733936	0.04555066409434581	Upregulated
ENSG00000227233	7	51382284	51384660	+	2377	5.246194836574829	-2.6089165130491234	10.177371645068773	0.0014217470443024039	0.04568455146562643	Upregulated
ENSG00000290551	9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9	81977614;82272756;82273407;82273407;82273459;82273459;82273459;82273459;82273459;82273459;82273459;82273459;82273459;82273459;82273460;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82277049;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82281582;82297382;82297382;82349804;82349804;82349804;82349804;82349804;82349804;82349804;82349804;82349804;82349804;82396708;82396708;82403579;82405112;82426292;82426292;82426292;82426292;82426292;82426982;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82428199;82449641;82451603;82451603;82453345;82453345;82453345;82453638;82453638;82453638;82453638;82453638;82491952;82491952;82491952;82491952;82496715;82496715;82496715;82496715;82520674;82524519;82524519;82536054;82564029;82564029;82779879	81977868;82273481;82273481;82273481;82273481;82273481;82273481;82273481;82273481;82273481;82273481;82273481;82273481;82273481;82273481;82277162;82277162;82277162;82277162;82277162;82277162;82277162;82277162;82277162;82277162;82277162;82277162;82277162;82277162;82277127;82277162;82277162;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82281650;82297540;82297540;82349848;82349848;82349848;82349848;82349848;82349848;82349848;82349848;82349848;82349848;82396800;82396800;82403684;82405263;82426376;82426376;82426376;82426376;82426376;82427026;82428293;82428480;82428293;82428293;82428293;82428293;82428293;82428293;82428293;82428293;82428293;82428293;82428293;82428287;82428293;82449785;82451729;82451723;82453458;82453458;82453443;82453999;82453803;82453803;82453803;82453729;82492054;82492054;82492054;82492054;82496858;82496858;82496858;82496858;82520940;82524655;82524655;82536232;82564432;82564141;82780194	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4429	5.246194836574829	-2.6089165130491234	10.177371645068773	0.0014217470443024039	0.04568455146562643	Upregulated
ENSG00000284196	13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13	79941531;80041725;80041732;80041744;80041749;80042054;80047034;80047034;80047034;80047034;80047034;80047034;80052226;80052226;80052226;80052226;80052226;80052226;80054670;80054732;80055229;80055229;80055229;80055229;80055229;80055229;80055274;80058572;80058684;80058684;80058684;80060412;80061927;80065949;80069779;80069779;80069779;80069779;80069779;80070302;80070302;80073389;80073389;80073389;80073389;80073389;80073389;80074479;80074479;80074479;80074479	79943902;80042716;80042716;80042743;80042716;80042716;80047233;80047233;80047233;80047233;80047233;80047233;80052435;80052435;80052435;80052435;80052435;80052435;80054819;80054819;80055326;80055326;80055326;80055326;80057110;80055312;80055326;80058836;80058836;80058836;80058836;80060548;80064976;80066479;80069814;80069814;80069814;80069814;80069814;80070364;80070437;80073445;80073512;80073523;80073523;80073523;80073523;80074528;80074531;80074557;80074640	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10285	3.363372735188255	-0.07971704219773051	10.17223721581893	0.0014257117288791093	0.04576258110789012	Upregulated
ENSG00000258794	12	34208415	34209675	-	1261	-3.6212275692889166	-1.4142844417786227	10.163306701173433	0.0014326343485004446	0.04589212542150416	Downregulated
ENSG00000230953	1	52920422	52920596	+	175	4.215673531035613	-1.93565309232818	10.163056257052041	0.00143282897378047	0.04589212542150416	Upregulated
ENSG00000204248	6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6	33162681;33162694;33162695;33163382;33164267;33164267;33164267;33164267;33164852;33164852;33164852;33164852;33165549;33165549;33165549;33165549;33165931;33165931;33165931;33166171;33166171;33166513;33166513;33166720;33166720;33166791;33167070;33167070;33167070;33167264;33167264;33167264;33167426;33167426;33167426;33167799;33167799;33168519;33168519;33168706;33168706;33168955;33168955;33169383;33169383;33169831;33169831;33170047;33170047;33170326;33170326;33170557;33170557;33170810;33170810;33171114;33171114;33171271;33171271;33171467;33171467;33171713;33171713;33172050;33172050;33172289;33172289;33172530;33172530;33173060;33173060;33173348;33173348;33173353;33173502;33173502;33173502;33173701;33173701;33173701;33173873;33173873;33173873;33174011;33174011;33174011;33174165;33174165;33174165;33174527;33174527;33174527;33175574;33175574;33175574;33176016;33176016;33176016;33176259;33176259;33176259;33176433;33176433;33176433;33176721;33176721;33176721;33176992;33176992;33176992;33177009;33177181;33177181;33177181;33177181;33177412;33177412;33177412;33177412;33177662;33177662;33177662;33177662;33177803;33178132;33178132;33178308;33178308;33178308;33178435;33178435;33178435;33178679;33178679;33178679;33178920;33178920;33178920;33179073;33179073;33179073;33179231;33179231;33179231;33179431;33179431;33179431;33179719;33179719;33179719;33180258;33180258;33180668;33180668;33180964;33180964;33181111;33181111;33184145;33184368;33184992;33184992;33185701;33185701;33186445;33186627;33186627;33186627;33188362;33188362;33188362;33188362;33188978;33188978;33188978;33188978;33189320;33189320;33189320;33189320;33192159;33192159;33192159	33163818;33163818;33163818;33163818;33164473;33164473;33164473;33164473;33164964;33164964;33164964;33164964;33165816;33165816;33165816;33165816;33165984;33165984;33165984;33166206;33166206;33166566;33166566;33166827;33166827;33166827;33167123;33167123;33167123;33167317;33167317;33167317;33167514;33167533;33167533;33167852;33167852;33168572;33168572;33168759;33168759;33169008;33169008;33169490;33169490;33169884;33169884;33170100;33170100;33170379;33170379;33170610;33170610;33170917;33170917;33171167;33171167;33171324;33171324;33171574;33171574;33171820;33171820;33172103;33172103;33172378;33172378;33172637;33172637;33173113;33173113;33173401;33173401;33173401;33173555;33173555;33173555;33173745;33173745;33173745;33173926;33173926;33173926;33174055;33174055;33174055;33174218;33174218;33174218;33174580;33174580;33174580;33175681;33175681;33175681;33176069;33176069;33176069;33176303;33176303;33176303;33176486;33176486;33176486;33176765;33176765;33176765;33177045;33177045;33177045;33177045;33177225;33177225;33177225;33177225;33177465;33177465;33177465;33177465;33177706;33177706;33177706;33177706;33177893;33178185;33178185;33178352;33178352;33178352;33178488;33178488;33178488;33178732;33178732;33178732;33178973;33178973;33178973;33179126;33179126;33179126;33179284;33179284;33179284;33179487;33179487;33179487;33179791;33179805;33179805;33180332;33180332;33180730;33180730;33181005;33181005;33181170;33181170;33184324;33185054;33185054;33185054;33185778;33185778;33186818;33186818;33186818;33186818;33188524;33188524;33188524;33188524;33189188;33189188;33189188;33189188;33189469;33189368;33189469;33189469;33192454;33192467;33192499	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7364	-3.1253877289540237	8.157990250413512	10.15773661420004	0.0014369693072261496	0.04594346566987045	Downregulated
ENSG00000270149	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	160997957;160999043;160999396;160999640;160999876;161000146;161000146;161000631;161000631;161001020;161001020;161001285;161001285;161021010;161021010;161021388;161021388;161022750;161038880;161038880	160998906;160999091;160999408;160999747;160999978;161000348;161000348;161000777;161000777;161001127;161001127;161001353;161001353;161021112;161021112;161021487;161021487;161022827;161038962;161038944	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2114	3.407078649746126	-0.44573370714436195	10.15438658828528	0.001439582881675901	0.04594346566987045	Upregulated
ENSG00000164532	7;7;7;7;7;7;7;7;7;7;7;7;7;7	35202430;35204470;35231500;35231504;35240879;35240879;35244949;35244949;35248677;35248677;35249951;35249951;35253494;35253494	35202770;35204582;35231580;35231580;35241037;35241037;35245057;35245057;35248841;35248841;35250203;35250203;35253631;35254100	-;-;-;-;-;-;-;-;-;-;-;-;-;-	1828	-5.019029344979588	-2.7766292411691538	10.153082609409319	0.001440601501851781	0.04594346566987045	Downregulated
ENSG00000176290	14	19868197	19869143	-	947	-5.019029344979588	-2.7766292411691538	10.153082609409319	0.001440601501851781	0.04594346566987045	Downregulated
ENSG00000259754	15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15	47812729;47812729;47812849;47884310;47992709;47992709;47992709;47992709;47998067;47998088;48004746;48005059;48005452;48048790;48048790;48048837	47812916;47812916;47812916;47884504;47992771;47992771;47992771;47992771;47998155;47998155;48004890;48005210;48006060;48049112;48050500;48050507	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3159	5.265595117157242	-2.6011571158597238	10.145129078139762	0.0014468303276714625	0.04609276467417097	Upregulated
ENSG00000188803	17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17	11241213;11241263;11241423;11241941;11263366;11263366;11263366;11263366;11379414;11379414;11379414;11551896;11555740;11555740;11555740;11557754;11557754;11557754	11242060;11242060;11242060;11242060;11263526;11263526;11263526;11263526;11380461;11379509;11379509;11551952;11555892;11555892;11555892;11564063;11564063;11564063	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8577	3.130491995185149	4.167410506236237	10.131215975055008	0.0014577920579449575	0.04639236327992142	Upregulated
ENSG00000149305	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	113904796;113908992;113909295;113931384;113931384;113931385;113931758;113931758;113931758;113932289;113932289;113932289;113932936;113932936;113932936;113942982;113942982;113944573;113944573;113944573;113945902;113945902	113904985;113909455;113909455;113931428;113931428;113931428;113931867;113931867;113931867;113932458;113932458;113932458;113933093;113933093;113933093;113943192;113943192;113944702;113944755;113944755;113946252;113949079	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4709	5.2595272226649845	-2.6043069735259445	10.125256807148153	0.0014625128012149186	0.04649292295601791	Upregulated
ENSG00000211653	22;22	22409766;22409973	22409862;22410282	+;+	407	-3.196670405902017	0.8276176072639255	10.121480789350155	0.0014655121021616476	0.04653860233165138	Downregulated
ENSG00000233005	2;2;2;2;2;2;2;2;2;2;2	21221169;21221175;21221185;21258770;21263693;21263693;21527507;21529213;21799357;21951632;21970845	21221294;21221294;21221294;21258899;21264086;21264078;21527548;21529243;21799478;21951689;21970959	+;+;+;+;+;+;+;+;+;+;+	1018	5.256060734118873	-2.606235016249165	10.109408134732345	0.0014751433001379511	0.04679456174782657	Upregulated
